Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
[' ', 'Riu', 'Amazonas', 'ta', 'brota', 'for', 'di', 'Peru', 'i', 'ta', 'krusa', 'Colombia', 'i', 'Brazil', ',', 'unda', 'e', 'ta', 'desemboka', 'den', 'Oséano', 'Atlántiko', '.']	[7]	Peru	Q419	[11]	Colombia	Q739	P47
[' ', 'Riu', 'Amazonas', 'ta', 'brota', 'for', 'di', 'Peru', 'i', 'ta', 'krusa', 'Colombia', 'i', 'Brazil', ',', 'unda', 'e', 'ta', 'desemboka', 'den', 'Oséano', 'Atlántiko', '.']	[7]	Peru	Q419	[13]	Brazil	Q155	P47
[' ', 'Riu', 'Amazonas', 'ta', 'brota', 'for', 'di', 'Peru', 'i', 'ta', 'krusa', 'Colombia', 'i', 'Brazil', ',', 'unda', 'e', 'ta', 'desemboka', 'den', 'Oséano', 'Atlántiko', '.']	[11]	Colombia	Q739	[13]	Brazil	Q155	P47
[' ', 'Riu', 'Amazonas', 'ta', 'brota', 'for', 'di', 'Peru', 'i', 'ta', 'krusa', 'Colombia', 'i', 'Brazil', ',', 'unda', 'e', 'ta', 'desemboka', 'den', 'Oséano', 'Atlántiko', '.']	[13]	Brazil	Q155	[20, 21]	Oséano Atlántiko	Q97	P1589
['Na', 'parti', 'nort', 'e', 'ta', 'grens', 'ku', 'Fransia', ',', 'Suisa', ',', 'Austria', 'i', 'Slovenia', 'bande', 'di', 'e', 'serunan', 'di', 'Alpen', '.']	[7]	Fransia	Q142	[9]	Suisa	Q39	P47
['Na', 'parti', 'nort', 'e', 'ta', 'grens', 'ku', 'Fransia', ',', 'Suisa', ',', 'Austria', 'i', 'Slovenia', 'bande', 'di', 'e', 'serunan', 'di', 'Alpen', '.']	[9]	Suisa	Q39	[11]	Austria	Q40	P47
['Na', 'parti', 'nort', 'e', 'ta', 'grens', 'ku', 'Fransia', ',', 'Suisa', ',', 'Austria', 'i', 'Slovenia', 'bande', 'di', 'e', 'serunan', 'di', 'Alpen', '.']	[11]	Austria	Q40	[13]	Slovenia	Q215	P47
['Thiesi', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['E', 'promé', 'torneo', 'a', 'tuma', 'lugá', 'na', 'aña', '1947', 'i', 'e', 'ta', 'tuma', 'lugá', 'tur', 'aña', 'den', 'ougùstùs', 'na', 'South', 'Williamsport', ',', 'Pennsylvania', 'den', 'Estadonan', 'Uni', 'di', 'Merka', '.']	[22]	Pennsylvania	Q1400	[24, 25, 26, 27]	Estadonan Uni di Merka	Q30	P131
['Ukrania', 'ta', 'grens', 'ku', 'e', 'Federashon', 'ruso', 'na', 'parti', 'ost', 'i', 'nort', '-', 'ost', ',', 'Belarus', 'na', 'parti', 'ost', ',', 'Polonia', ',', 'Slovakia', 'anto', 'Hungria', 'na', 'parti', 'west', ',', 'Romania', 'anto', 'Moldavia', 'na', 'parti', 'suit', '-', 'ost', ',', 'anto', 'e', 'Laman', 'Pretu', 'anto', 'e', 'Laman', 'di', 'Avoz', 'na', 'parti', 'sur', '-', 'ost', 'respectivamente', '.']	[15]	Belarus	Q184	[20]	Polonia	Q36	P47
['Ukrania', 'ta', 'grens', 'ku', 'e', 'Federashon', 'ruso', 'na', 'parti', 'ost', 'i', 'nort', '-', 'ost', ',', 'Belarus', 'na', 'parti', 'ost', ',', 'Polonia', ',', 'Slovakia', 'anto', 'Hungria', 'na', 'parti', 'west', ',', 'Romania', 'anto', 'Moldavia', 'na', 'parti', 'suit', '-', 'ost', ',', 'anto', 'e', 'Laman', 'Pretu', 'anto', 'e', 'Laman', 'di', 'Avoz', 'na', 'parti', 'sur', '-', 'ost', 'respectivamente', '.']	[20]	Polonia	Q36	[22]	Slovakia	Q214	P47
['Ukrania', 'ta', 'grens', 'ku', 'e', 'Federashon', 'ruso', 'na', 'parti', 'ost', 'i', 'nort', '-', 'ost', ',', 'Belarus', 'na', 'parti', 'ost', ',', 'Polonia', ',', 'Slovakia', 'anto', 'Hungria', 'na', 'parti', 'west', ',', 'Romania', 'anto', 'Moldavia', 'na', 'parti', 'suit', '-', 'ost', ',', 'anto', 'e', 'Laman', 'Pretu', 'anto', 'e', 'Laman', 'di', 'Avoz', 'na', 'parti', 'sur', '-', 'ost', 'respectivamente', '.']	[22]	Slovakia	Q214	[24]	Hungria	Q28	P47
['Aruba', ',', 'un', 'isla', 'situa', 'den', 'e', 'parti', 'zuid', 'di', 'e', 'Lama', 'Caribe', '27', 'km', 'noord', 'di', 'e', 'peninsula', 'di', 'Paraguaná', 'na', 'Venezuela', ',', 'ta', 'un', 'pais', 'autonomo', 'cu', 'ta', 'forma', 'parti', 'di', 'e', 'Reino', 'Hulandes', '.']	[18, 19, 20]	peninsula di Paraguaná	Q1851445	[22]	Venezuela	Q717	P17
['Na', 'aña', '2016', 'e', 'mercadonan', 'turistico', 'mas', 'importante', 'pa', 'Aruba', 'tabata', 'Merca', ',', 'Venezuela', ',', 'Canada', ',', 'Hulanda', 'y', 'Colombia', '.']	[13]	Venezuela	Q717	[19]	Colombia	Q739	P47
['E', 'resultado', 'ta', 'cu', 'awendia', 'tin', 'hopi', 'hotel', 'internacional', 'presente', 'practicamente', 'riba', 'full', 'e', 'costa', 'west', 'di', 'Aruba', 'y', 'tambe', 'tin', 'hopi', 'compania', 'crusero', 'cu', 'ta', 'uza', 'Oranjestad', 'como', 'stop', 'den', 'itinerario', 'Caribense', '.']	[17]	Aruba	Q21203	[27]	Oranjestad	Q131243	P36
['Cossoine', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Luogosanto', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Racibórz', '(', 'alemán', ':', 'Ratibor', ')', 'ta', 'un', 'pueblo', 'den', 'zùit', 'di', 'Polonia', '.']	[2]	alemán	Q188	[12]	Polonia	Q36	P17
['Universidat', 'di', 'Versailles', 'ta', 'un', 'universidat', 'publiko', 'situa', 'na', 'Versailles', ',', 'Paris', ',', 'Fransia', '.']	[11]	Paris	Q90	[13]	Fransia	Q142	P36
"['München', '(', 'na', 'alemán', ':', '""', 'München', '""', ';', ',', 'na', 'bavariano', ':', '""', 'Minga"";[ˈmɪŋ(ː)ɐ', ']', ')', 'ta', 'un', 'siudat', 'aleman', 'i', 'kapital', 'di', 'e', 'estado', 'di', 'Bayern', ',', 'den', 'region', 'sur', '-', 'ost', 'di', 'Alemania', '.']"	[3]	alemán	Q188	[35]	Alemania	Q183	P17
"['München', '(', 'na', 'alemán', ':', '""', 'München', '""', ';', ',', 'na', 'bavariano', ':', '""', 'Minga"";[ˈmɪŋ(ː)ɐ', ']', ')', 'ta', 'un', 'siudat', 'aleman', 'i', 'kapital', 'di', 'e', 'estado', 'di', 'Bayern', ',', 'den', 'region', 'sur', '-', 'ost', 'di', 'Alemania', '.']"	[11]	bavariano	Q29540	[35]	Alemania	Q183	P17
['E', 'ta', 'e', 'siudat', 'mas', 'poblá', 'di', 'Bayern', 'i', 'di', 'e', 'parti', 'suit', 'di', 'Alemania', ',', 'i', 'e', 'di', 'tres', 'siudat', 'mas', 'poblá', 'di', 'pais', ',', 'despues', 'di', 'e', 'kapital', ',', 'Berlin', ',', 'i', 'di', 'Hamburg', '.']	[14]	Alemania	Q183	[31]	Berlin	Q64	P36
['Muros', '(', 'Mùros', 'na', 'idioma', 'sardegno', ')', 'ta', 'un', 'munisipio', '(', 'comune', ')', 'na', 'provinsia', 'di', 'Sassari', ',', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[20]	Sardegna	Q1462	[22]	Italia	Q38	P17
['Muros', 'ta', 'grens', 'na', 'e', 'siguiente', 'munisipionan', ':', 'Cargeghe', ',', 'Osilo', ',', 'Ossi', ',', 'Sassari', '.']	[8]	Cargeghe	Q390646	[12]	Ossi	Q391142	P47
['Muros', 'ta', 'grens', 'na', 'e', 'siguiente', 'munisipionan', ':', 'Cargeghe', ',', 'Osilo', ',', 'Ossi', ',', 'Sassari', '.']	[10]	Osilo	Q391134	[14]	Sassari	Q16272	P131
['Muros', 'ta', 'grens', 'na', 'e', 'siguiente', 'munisipionan', ':', 'Cargeghe', ',', 'Osilo', ',', 'Ossi', ',', 'Sassari', '.']	[12]	Ossi	Q391142	[14]	Sassari	Q16272	P131
"[""Sant'Antonio"", 'di', 'Gallura', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']"	[7]	Sardegna	Q1462	[9]	Italia	Q38	P17
['Sorso', 'ta', 'un', 'munisipio', 'na', 'provinsia', 'Sassari', ',', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[10]	Sardegna	Q1462	[12]	Italia	Q38	P17
['Fidel', 'Alejandro', 'Castro', 'Ruz', '(', 'n.', '13', 'di', 'ougustus', '1926', 'na', 'Birán', '–', 'f.', '25', 'di', 'novèmber', '2016', 'na', 'Havana', ')', 'tabata', 'un', 'revolushonario', ',', 'hurista', 'i', 'politiko', 'cubano', 'kende', 'a', 'liderá', 'Cuba', 'di', '1959', 'te', '2008', '.']	[19]	Havana	Q1563	[32]	Cuba	Q241	P17
['Treviso', 'ta', 'un', 'siudat', 'i', 'munisipio', 'den', 'e', 'parti', 'nort', 'di', 'Italia', ',', 'den', 'region', 'di', 'Veneto', '.']	[11]	Italia	Q38	[16]	Veneto	Q1243	P17
['E', 'ta', 'situá', 'den', 'e', 'Oceano', 'Atlantiko', 'nort', 'di', 'Cuba', 'i', 'Hispañola', '(', 'e', 'Republika', 'Dominikano', 'i', 'Haiti', ')', ',', 'nortwest', 'di', 'e', 'islanan', 'di', 'Turks', 'i', 'Caicos', ',', 'i', 'suitost', 'di', 'Merka', '(', 'mas', 'serka', 'di', 'Florida', ')', '.']	[14, 15]	Republika Dominikano	Q786	[17]	Haiti	Q790	P47
['Quebec', 'City', '(', 'Québec', '(', 'ville', ')', ')', 'ta', 'un', 'suidat', 'na', 'Quebec', ',', 'Canada', '.']	[0]	Quebec	Q176	[14]	Canada	Q16	P17
"['Florin', 'ta', 'derivá', 'for', 'di', 'e', 'pueblo', 'di', 'Florenza', '(', 'òf', 'Firenze', ')', 'na', 'Italia', 'i', 'ta', 'referí', 'frekuente', 'na', 'e', '(', '""', 'fiorino', ""d'oro"", '""', ')', 'moneda', 'di', 'oro', 'kreá', 'na', '1252', '.']"	[8]	Florenza	Q2044	[14]	Italia	Q38	P17
['Benetutti', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Sassari', 'na', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[7]	Sassari	Q16272	[13]	Italia	Q38	P17
['Benetutti', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Sassari', 'na', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[11]	Sardegna	Q1462	[13]	Italia	Q38	P17
['Veneto', 'ta', 'un', 'lenga', 'papiá', 'den', 'region', 'di', 'Veneto', '(', 'Italia', ')', '.']	[0]	Veneto	Q1243	[10]	Italia	Q38	P17
['Osilo', '(', 'Ósile', 'na', 'idioma', 'sardegno', ')', 'ta', 'un', 'munisipio', '(', 'comune', ')', 'na', 'provinsia', 'di', 'Sassari', ',', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[20]	Sardegna	Q1462	[22]	Italia	Q38	P17
['La', 'Maddalena', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[6]	Sardegna	Q1462	[8]	Italia	Q38	P17
['Alà', 'dei', 'Sardi', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Olbia', '-', 'Tempio', 'na', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[15]	Sardegna	Q1462	[17]	Italia	Q38	P17
['E', 'pais', 'tin', 'frontera', 'ku', 'Suesia', ',', 'Finlandia', ',', 'Rusia', 'i', 'Letonia', '.']	[5]	Suesia	Q34	[7]	Finlandia	Q33	P47
['E', 'pais', 'tin', 'frontera', 'ku', 'Suesia', ',', 'Finlandia', ',', 'Rusia', 'i', 'Letonia', '.']	[5]	Suesia	Q34	[9]	Rusia	Q159	P47
['E', 'pais', 'tin', 'frontera', 'ku', 'Suesia', ',', 'Finlandia', ',', 'Rusia', 'i', 'Letonia', '.']	[5]	Suesia	Q34	[11]	Letonia	Q211	P47
['E', 'pais', 'tin', 'frontera', 'ku', 'Suesia', ',', 'Finlandia', ',', 'Rusia', 'i', 'Letonia', '.']	[7]	Finlandia	Q33	[9]	Rusia	Q159	P47
['E', 'pais', 'tin', 'frontera', 'ku', 'Suesia', ',', 'Finlandia', ',', 'Rusia', 'i', 'Letonia', '.']	[9]	Rusia	Q159	[11]	Letonia	Q211	P47
['Shairon', 'Benjamin', 'Martis', '(', 'n.', '30', 'di', 'mart', '1987', 'na', 'Willemstad', ')', ',', 'ta', 'un', 'pelotero', 'profeshonal', 'di', 'Kòrsou', 'hungando', 'desde', '2020', 'pa', 'Amsterdam', 'Pirates', 'den', 'liga', 'mayor', 'hulandes', '.']	[10]	Willemstad	Q132679	[18]	Kòrsou	Q25279	P131
['Hugo', 'Rafael', 'Chávez', 'Frías', '(', 'n.', '28', 'di', 'juli', '1954', 'na', 'Sabaneta', ',', 'Venezuela', '-', '†', '5', 'di', 'maart', '2013', 'na', 'Caracas', ')', 'tabata', 'un', 'politico', 'Venezolano', ',', 'cu', 'a', 'sirbi', 'desde', '1999', 'te', 'su', 'fayecimiento', 'como', 'presidente', 'di', 'Venezuela', '.']	[13]	Venezuela	Q717	[21]	Caracas	Q1533	P36
['E', 'ta', 'un', 'pais', 'sin', 'frontera', 'maritimo', ',', 'situá', 'entre', 'Sur', 'Afrika', 'i', 'Mozambique', '.']	[10, 11]	Sur Afrika	Q258	[13]	Mozambique	Q1029	P47
['Aglientu', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Basquiat', 'a', 'nase', 'na', 'New', 'York', 'komo', 'e', 'prome', 'di', 'tres', 'yu', 'di', 'un', 'mama', 'prosedente', 'di', 'Puerto', 'Rico', 'i', 'un', 'tata', 'nasí', 'na', 'Port', 'au', 'Prince', ',', 'Haiti', '.']	[24, 25, 26]	Port au Prince	Q34261	[28]	Haiti	Q790	P36
['Universidat', 'di', 'Harvard', 'ta', 'un', 'skol', 'akademiko', 'priva', 'situá', 'na', 'Cambridge', ',', 'Massachusetts', ',', 'Estadonan', 'Uni', 'di', 'Merka', '.']	[12]	Massachusetts	Q771	[14, 15, 16, 17]	Estadonan Uni di Merka	Q30	P131
['Na', '1976', 'Aruba', 'Dushi', 'Tera', 'un', 'composicion', 'di', '1950', 'di', 'Rufo', 'Wever', 'y', 'Padu', 'Lampe', ',', 'a', 'ser', 'decreta', 'como', 'Himno', 'di', 'Aruba', 'na', '1967', 'un', 'couplet', 'di', 'Hubert', 'Booi', 'a', 'wordo', 'añadi', 'na', 'e', 'himno', '.']	[2, 3, 4]	Aruba Dushi Tera	Q716364	[13, 14]	Padu Lampe	Q2988566	P86
"['Comores', '(', 'na', 'komores', ':', '""', 'Komori', '""', ';', 'árabe', ':', '""', 'Al', 'Qamar', '""', ';', 'franses', ':', '""', 'Comores', '""', ')', ',', 'ofisialmente', 'Union', 'di', 'Comores', ',', 'ta', 'un', 'pais', 'konstitui', 'pa', 'tres', 'isla', 'den', 'Oséano', 'indio', 'ku', 'ta', 'situá', 'suitost', 'di', 'Afrika', 'entre', 'e', 'parti', 'nort', 'di', 'Madagascar', 'i', 'e', 'parti', 'ost', 'di', 'Mozambique', '.']"	[43]	Afrika	Q15	[55]	Mozambique	Q1029	P30
['Ittireddu', 'ta', 'un', 'munisipio', 'den', 'provinsia', 'di', 'Sassari', 'na', 'Sardegna', ',', 'Italia', '.']	[9]	Sardegna	Q1462	[11]	Italia	Q38	P17
['Paradise', 'Cay', 'ta', 'e', 'siudad', 'di', 'California', ',', 'Estadonan', 'Uni', 'di', 'Merka', '.']	[6]	California	Q99	[8, 9, 10, 11]	Estadonan Uni di Merka	Q30	P131
['E', 'kapital', 'di', 'Indonesia', 'ta', 'Jakarta', 'y', 'ta', 'situa', 'riba', 'e', 'isla', 'Java', '.']	[5]	Jakarta	Q3630	[12]	Java	Q3757	P706
['Daaibooi', 'ta', 'un', 'playa', 'na', 'Kòrsou', ',', 'situa', 'serka', 'di', 'San', 'Willibrodo', ',', '30', 'minut', 'parti', 'panort', '-', 'pabou', 'di', 'Willemstad', '.']	[5]	Kòrsou	Q25279	[20]	Willemstad	Q132679	P131
['Anela', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Tissi', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['E', 'tin', 'frontera', 'limita', 'cu', 'Ecuador', 'parti', 'noord', 'y', 'Colombia', ',', 'parti', 'oost', 'cu', 'Brazil', ',', 'parti', 'zuid', '-', 'oost', 'cu', 'Bolivia', ',', 'parti', 'zuid', 'cu', 'Chile', 'y', 'parti', 'west', 'cu', 'Oceano', 'Pacifico', '.']	[5]	Ecuador	Q736	[9]	Colombia	Q739	P47
['E', 'tin', 'frontera', 'limita', 'cu', 'Ecuador', 'parti', 'noord', 'y', 'Colombia', ',', 'parti', 'oost', 'cu', 'Brazil', ',', 'parti', 'zuid', '-', 'oost', 'cu', 'Bolivia', ',', 'parti', 'zuid', 'cu', 'Chile', 'y', 'parti', 'west', 'cu', 'Oceano', 'Pacifico', '.']	[9]	Colombia	Q739	[14]	Brazil	Q155	P47
['E', 'tin', 'frontera', 'limita', 'cu', 'Ecuador', 'parti', 'noord', 'y', 'Colombia', ',', 'parti', 'oost', 'cu', 'Brazil', ',', 'parti', 'zuid', '-', 'oost', 'cu', 'Bolivia', ',', 'parti', 'zuid', 'cu', 'Chile', 'y', 'parti', 'west', 'cu', 'Oceano', 'Pacifico', '.']	[14]	Brazil	Q155	[21]	Bolivia	Q750	P47
['E', 'tin', 'frontera', 'limita', 'cu', 'Ecuador', 'parti', 'noord', 'y', 'Colombia', ',', 'parti', 'oost', 'cu', 'Brazil', ',', 'parti', 'zuid', '-', 'oost', 'cu', 'Bolivia', ',', 'parti', 'zuid', 'cu', 'Chile', 'y', 'parti', 'west', 'cu', 'Oceano', 'Pacifico', '.']	[21]	Bolivia	Q750	[26]	Chile	Q298	P47
['Entre', '1836', 'y', '1839', 'Peru', 'a', 'forma', 'un', 'conferderacion', 'cu', 'Bolivia', '.']	[4]	Peru	Q419	[10]	Bolivia	Q750	P47
['Den', 'e', 'guera', 'aki', ',', 'Peru', 'a', 'gana', 'cu', 'cooperacion', 'di', 'Ecuador', ',', 'Bolivia', 'y', 'Chili', '.']	[5]	Peru	Q419	[11]	Ecuador	Q736	P47
['Den', 'e', 'guera', 'aki', ',', 'Peru', 'a', 'gana', 'cu', 'cooperacion', 'di', 'Ecuador', ',', 'Bolivia', 'y', 'Chili', '.']	[5]	Peru	Q419	[13]	Bolivia	Q750	P47
['Den', 'e', 'guera', 'aki', ',', 'Peru', 'a', 'gana', 'cu', 'cooperacion', 'di', 'Ecuador', ',', 'Bolivia', 'y', 'Chili', '.']	[5]	Peru	Q419	[15]	Chili	Q298	P47
['Den', 'e', 'guera', 'aki', ',', 'Peru', 'a', 'gana', 'cu', 'cooperacion', 'di', 'Ecuador', ',', 'Bolivia', 'y', 'Chili', '.']	[13]	Bolivia	Q750	[15]	Chili	Q298	P47
['E', 'manifestacion', 'di', 'Sendero', 'Luminoso', 'tawata', 'den', 'siglo', '20', ',', 'e', 'mayor', 'obstaculo', 'pa', 'e', 'desaroyo', 'di', 'Peru', ',', 'hasta', 'e', 'liderazgo', 'den', '1992', ',', 'a', 'wordo', 'hinca', 'den', 'prizon', '.']	[3, 4]	Sendero Luminoso	Q207854	[17]	Peru	Q419	P17
"['E', 'obra', '""', 'katedral', 'di', 'sumpiña', '""', 'di', 'e', 'artista', 'Herman', 'van', 'Bergen', 'ta', 'traha', 'ku', ""tak'i"", 'sumpiña', 'di', 'e', 'mata', 'wabi', '.']"	[3, 4, 5]	katedral di sumpiña	Q84771091	[10, 11, 12]	Herman van Bergen	Q84771079	P170
"['Siudad', 'Vatikano', 'of', 'Estado', 'di', 'Vatikano', ',', 'ofisialmente', '""', 'Stato', 'della', 'Città', 'del', 'Vaticano', '""', ',', 'ku', 'ta', 'traduci', 'literalmente', 'komo', '""', 'Estado', 'di', 'e', 'Siudad', 'di', 'e', 'Vatikano', '""', ',', 'ta', 'un', 'siudad', '-', 'estado', 'soberano', 'será', 'ku', 'tera', 'i', 'ku', 'su', 'teritorio', 'ta', 'konsisti', 'di', 'un', 'enklavo', 'será', 'den', 'e', 'siudad', 'di', 'Roma', ',', 'kapital', 'di', 'Italia', '.']"	[54]	Roma	Q220	[58]	Italia	Q38	P17
"['""', 'Esporlatu', '""', '""', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']"	[8]	Sardegna	Q1462	[10]	Italia	Q38	P17
['Oschiri', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
"['E', 'ta', 'papiá', 'den', 'tur', 'region', 'nort', 'di', 'e', 'frontera', 'te', 'unda', 'matanan', 'sa', 'krese', '(', '""', 'tree', 'line', '""', ')', ',', 'inkluso', 'partinan', 'di', 'e', 'provinsianan', 'di', 'Newfoundland', 'i', 'Labrador', ',', 'Quebec', 'i', 'te', 'sierto', 'grado', 'na', 'nort', '-', 'ost', 'di', 'Manitoba', ',', 'Northwest', 'Territories', 'i', 'Nunavut', '.']"	[32]	Quebec	Q176	[47]	Nunavut	Q2023	P47
"['E', 'ta', 'papiá', 'den', 'tur', 'region', 'nort', 'di', 'e', 'frontera', 'te', 'unda', 'matanan', 'sa', 'krese', '(', '""', 'tree', 'line', '""', ')', ',', 'inkluso', 'partinan', 'di', 'e', 'provinsianan', 'di', 'Newfoundland', 'i', 'Labrador', ',', 'Quebec', 'i', 'te', 'sierto', 'grado', 'na', 'nort', '-', 'ost', 'di', 'Manitoba', ',', 'Northwest', 'Territories', 'i', 'Nunavut', '.']"	[42]	Manitoba	Q1948	[47]	Nunavut	Q2023	P47
['Sedini', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Nuoro', 'ta', 'un', 'siudad', 'i', 'un', 'munisipio', 'na', 'Sardegna', ',', 'Italia', ',', 'situa', 'riba', 'e', 'inklinashon', 'di', 'montaña', 'Ortobene', '.']	[8]	Sardegna	Q1462	[10]	Italia	Q38	P17
['Stadion', 'Ergilio', 'Hato', ',', 'tambe', 'konosí', 'komo', 'Sentro', 'Deportivo', 'Kòrsou', '(', 'SDK', ')', ',', 'ta', 'un', 'stadion', 'di', 'multiproposito', 'ku', 'ta', 'situá', 'na', 'Willemstad', ',', 'Kòrsou', '.']	[23]	Willemstad	Q132679	[9]	Kòrsou	Q25279	P36
['Palau', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['Fundá', 'na', '1989', 'na', 'Concepción', ',', 'Chile', '.']	[4]	Concepción	Q1880	[6]	Chile	Q298	P17
['Den', 'region', 'di', 'Liguria', 'e', 'ta', 'e', 'di', 'dos', 'siudat', 'mas', 'grandi', 'despues', 'di', 'Genova', '.']	[3]	Liguria	Q1256	[14]	Genova	Q1449	P36
['Bagdad', '(', 'na', 'árabe', ':', 'بغداد', ')', 'ta', 'kapital', 'i', 'e', 'siudat', 'mas', 'grandi', 'di', 'Irak', '.']	[3]	árabe	Q13955	[15]	Irak	Q796	P17
[' ', 'Na', 'frontera', 'parti', 'nort', 'ta', 'keda', 'Romania', ',', 'na', 'parti', 'sur', 'Gresia', 'i', 'Turkia', ',', 'na', 'parti', 'west', 'Serbia', 'i', 'Nort', 'Macedonia', 'i', 'na', 'parti', 'ost', 'e', 'Laman', 'Pretu', '.']	[12]	Gresia	Q41	[14]	Turkia	Q43	P47
[' ', 'Na', 'frontera', 'parti', 'nort', 'ta', 'keda', 'Romania', ',', 'na', 'parti', 'sur', 'Gresia', 'i', 'Turkia', ',', 'na', 'parti', 'west', 'Serbia', 'i', 'Nort', 'Macedonia', 'i', 'na', 'parti', 'ost', 'e', 'Laman', 'Pretu', '.']	[12]	Gresia	Q41	[21, 22]	Nort Macedonia	Q221	P47
[' ', 'Na', 'frontera', 'parti', 'nort', 'ta', 'keda', 'Romania', ',', 'na', 'parti', 'sur', 'Gresia', 'i', 'Turkia', ',', 'na', 'parti', 'west', 'Serbia', 'i', 'Nort', 'Macedonia', 'i', 'na', 'parti', 'ost', 'e', 'Laman', 'Pretu', '.']	[19]	Serbia	Q403	[21, 22]	Nort Macedonia	Q221	P47
['Yakutsk', 'ta', 'kapital', 'di', 'Republika', 'di', 'Sakha', ',', 'Rusia', '.']	[4, 5, 6]	Republika di Sakha	Q6605	[8]	Rusia	Q159	P17
['Estadonan', 'bisiña', 'ta', 'inklui', 'China', 'na', 'parti', 'west', ',', 'Hapon', 'na', 'parti', 'nort', '-', 'ost', ',', 'i', 'Filipinas', 'na', 'parti', 'suit', '.']	[9]	Hapon	Q17	[17]	Filipinas	Q928	P47
['Curaçao', 'Sea', 'Aquarium', '\xa0', 'ta', 'un', 'akuario', '\xa0', 'i', 'atrakshon', 'na', 'parti', 'ost', 'di', 'Willemstad', ',', 'Kòrsou', '.']	[14]	Willemstad	Q132679	[16]	Kòrsou	Q25279	P36
['Swahili', '(', 'Kiswahili', ')', 'ta', 'un', 'lenga', 'papia', 'na', 'Comoros', ',', 'Kenia', ',', 'Republika', 'Demokratiko', 'di', 'Kongo', ',', 'Tanzania', 'y', 'Uganda', '.']	[11]	Kenia	Q114	[18]	Tanzania	Q924	P47
['Swahili', '(', 'Kiswahili', ')', 'ta', 'un', 'lenga', 'papia', 'na', 'Comoros', ',', 'Kenia', ',', 'Republika', 'Demokratiko', 'di', 'Kongo', ',', 'Tanzania', 'y', 'Uganda', '.']	[11]	Kenia	Q114	[20]	Uganda	Q1036	P47
['Swahili', '(', 'Kiswahili', ')', 'ta', 'un', 'lenga', 'papia', 'na', 'Comoros', ',', 'Kenia', ',', 'Republika', 'Demokratiko', 'di', 'Kongo', ',', 'Tanzania', 'y', 'Uganda', '.']	[18]	Tanzania	Q924	[20]	Uganda	Q1036	P47
['Stintino', 'ta', 'un', 'siudad', 'na', 'Sardegna', ',', 'Italia', '.']	[5]	Sardegna	Q1462	[7]	Italia	Q38	P17
['E', 'ta', 'limita', 'na', 'nort', 'i', 'west', 'pa', 'Kroasia', ',', 'na', 'ost', 'y', 'na', 'sur', 'pa', '\xa0', 'Serbia', ',', 'i', 'na', 'sur', 'pa', '\xa0', 'Montenegro', ',', 'ademas', 'di', 'un', 'ekstenshon', 'litoral', 'chikito', ',', 'na', 'e', '\xa0', 'Laman', 'Adriatiko', '.']	[17]	Serbia	Q403	[24]	Montenegro	Q236	P47
['Burgos', 'ta', 'un', 'pueblo', 'situá', 'den', 'provinsia', 'Sassari', 'na', 'region', 'di', 'Sardegna', ',', 'Italia', '.']	[11]	Sardegna	Q1462	[13]	Italia	Q38	P17
