Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
['Castilfrío', 'de', 'la', 'Sierra', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Almarza', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Noviercas', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Fresno', 'de', 'Caracena', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Deza', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Mandiraja', 'is', 'a', 'sub', '-', 'district', 'in', 'Banjarnegara', 'district', ',', 'Central', 'Java', 'province', ',', 'Indonesia', '.']	[7]	Banjarnegara	Q10604	[14]	Indonesia	Q252	P17
['Mandiraja', 'is', 'a', 'sub', '-', 'district', 'in', 'Banjarnegara', 'district', ',', 'Central', 'Java', 'province', ',', 'Indonesia', '.']	[10, 11]	Central Java	Q3557	[14]	Indonesia	Q252	P17
['Ciria', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Baraona', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Cerbón', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['El', 'Royo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[8, 9, 10]	pravins a Soria	Q55276	[12, 13, 14]	Kiastiil ahn León	Q5739	P131
['La', 'Losilla', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[8, 9, 10]	pravins a Soria	Q55276	[12, 13, 14]	Kiastiil ahn León	Q5739	P131
['Miño', 'de', 'San', 'Esteban', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Hinojosa', 'del', 'Campo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Villar', 'del', 'Ala', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Itali', 'ab', 'wah', 'Alpain', 'baada', 'wi', 'Frans', ',', 'Suitsalan', ',', 'Aschria', ',', 'ah', 'Sloviinia', '.']	[6]	Frans	Q142	[8]	Suitsalan	Q39	P47
['Centenera', 'de', 'Andaluz', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Alconaba', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Magaña', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Fuentearmegil', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Vadillo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Arenillas', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Buberos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Velilla', 'de', 'la', 'Sierra', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Arévalo', 'de', 'la', 'Sierra', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Quintana', 'Redonda', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[8, 9, 10]	pravins a Soria	Q55276	[12, 13, 14]	Kiastiil ahn León	Q5739	P131
['Adradas', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Vinuesa', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Bayubas', 'de', 'Abajo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Carrascosa', 'de', 'la', 'Sierra', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Narros', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Recuerda', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
"['Di', 'Panamaa', 'Kianal', '(', 'Panish', ':', '""', 'Canal', 'de', 'Panamá', '""', ')', 'a', '77', 'km', 'ship', 'kianal', 'ina', 'Panamaa', 'we', 'kanek', 'di', 'Atlantik', 'Uoshan', '(', 'vaya', 'di', 'Kiaribiyan', 'Sii', ')', 'tu', 'di', 'Pasifik', 'Uoshan', '.']"	[1]	Panamaa	Q804	[22, 23]	Atlantik Uoshan	Q97	P205
"['Di', 'Panamaa', 'Kianal', '(', 'Panish', ':', '""', 'Canal', 'de', 'Panamá', '""', ')', 'a', '77', 'km', 'ship', 'kianal', 'ina', 'Panamaa', 'we', 'kanek', 'di', 'Atlantik', 'Uoshan', '(', 'vaya', 'di', 'Kiaribiyan', 'Sii', ')', 'tu', 'di', 'Pasifik', 'Uoshan', '.']"	[1]	Panamaa	Q804	[27, 28]	Kiaribiyan Sii	Q1247	P205
['Almajano', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Serón', 'de', 'Nágima', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Villar', 'del', 'Campo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Valderrodilla', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
"['Maatiniik', '(', 'French', ':', '""', 'Martinique', '""', ')', 'a', 'wan', 'a', 'di', 'ailan', 'we', 'de', 'ina', 'di', 'iistan', 'Kiaribiyan', 'Sii', 'an', 'ab', 'lan', 'ieria', 'a', '1,128', 'km²', ';', 'ia', 'wah', 'uobasiiz', 'paat', 'a', 'Frans', '.']"	[2]	French	Q121842	[33]	Frans	Q142	P17
"['Maatiniik', '(', 'French', ':', '""', 'Martinique', '""', ')', 'a', 'wan', 'a', 'di', 'ailan', 'we', 'de', 'ina', 'di', 'iistan', 'Kiaribiyan', 'Sii', 'an', 'ab', 'lan', 'ieria', 'a', '1,128', 'km²', ';', 'ia', 'wah', 'uobasiiz', 'paat', 'a', 'Frans', '.']"	[18, 19]	Kiaribiyan Sii	Q1247	[33]	Frans	Q142	P17
['Borjabad', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Renieblas', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Renieblas', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Aliud', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Aliud', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Los', 'Rábanos', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[8, 9, 10]	pravins a Soria	Q55276	[12, 13, 14]	Kiastiil ahn León	Q5739	P131
['Duruelo', 'de', 'la', 'Sierra', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[10, 11, 12]	pravins a Soria	Q55276	[14, 15, 16]	Kiastiil ahn León	Q5739	P131
['Momblona', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Valdelagua', 'del', 'Cerro', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Carrascosa', 'de', 'Abajo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Yelo', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Valdeavellano', 'de', 'Tera', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Naruhito', '(', 'Febiweri', '23', '1960', ',', 'a', '\xa0', 'Tuokio', ',', '\xa0', 'Japan', ')', 'wehna', '\xa0', '126th', 'emperor', 'di', 'Japan', 'ina', '2019', '.']	[11]	Japan	Q17	[11]	Japan	Q17	P17
['Valdemaluque', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Valdemaluque', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[11, 12, 13]	Kiastiil ahn León	Q5739	[15]	Spien	Q29	P131
['Villaseca', 'de', 'Arciel', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[9, 10, 11]	pravins a Soria	Q55276	[13, 14, 15]	Kiastiil ahn León	Q5739	P131
['Rebollar', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
['Barcones', 'a', 'wahn', 'miunisipaliti', 'luokiet', 'ina', 'di', 'pravins', 'a', 'Soria', ',', 'Kiastiil', 'ahn', 'León', ',', 'Spien', '.']	[7, 8, 9]	pravins a Soria	Q55276	[11, 12, 13]	Kiastiil ahn León	Q5739	P131
